Date,AAPL,AMZN,FB,BRK.B,BAC,DIS,CVX,AIZ,DISH,DVA,COG,ALB,FBHS,BWA,ADS,AOS,DISCA,CPRI,AMG,COTY
2000-01-03,3.4889047145843506,89.375,,35.29999923706055,12.18797779083252,23.25371170043945,17.979703903198242,,33.913341522216804,2.2916667461395264,0.697909951210022,5.65562105178833,,2.327021360397339,,0.6538963913917542,,,23.938833236694336,
2000-01-04,3.194753885269165,81.9375,,34.080001831054695,11.46456813812256,24.615856170654297,17.979703903198242,,32.666358947753906,2.25,0.6772966384887695,5.65562105178833,,2.327021360397339,,0.64447420835495,,,22.02535057067871,
2000-01-05,3.2415070533752437,69.75,,34.639999389648445,11.590376853942873,25.6374626159668,18.302207946777344,,32.55501937866211,2.0625,0.6890757083892822,5.7538084983825675,,2.3382997512817383,,0.6425897479057312,,,21.49609375,
2000-01-06,2.960991382598877,65.5625,,36.08000183105469,12.581143379211426,24.615856170654297,19.08160400390625,,29.28170585632324,2.0,0.7037994861602783,5.950182914733888,,2.308225154876709,,0.633167564868927,,,22.14748764038086,
2000-01-07,3.1012487411499023,69.5625,,36.400001525878906,12.250885009765625,24.226673126220703,19.41754531860352,,30.417346954345703,2.2083332538604736,0.7332472801208496,5.8519959449768075,,2.372133016586304,,0.6595495939254761,,,22.6767520904541,
2000-01-10,3.0467042922973637,69.1875,,36.2599983215332,11.826272010803224,27.92391586303711,18.89347267150879,,31.508455276489254,2.25,0.7067445516586304,5.8323607444763175,,2.345818042755127,,0.6670873761177063,,,23.24671936035156,
2000-01-11,2.8908627033233643,66.75,,35.58000183105469,11.574650764465332,28.215801239013672,18.71878242492676,,29.838394165039066,2.2291667461395264,0.6802414059638977,5.812723636627197,,2.3382997512817383,,0.6595495939254761,,,23.16529655456543,
2000-01-12,2.7174885272979736,63.5625,,34.900001525878906,11.700460433959961,26.22123718261719,18.65159034729004,,30.172407150268555,2.2083332538604736,0.6684626936912537,5.8519959449768075,,2.334539890289306,,0.636936366558075,,,23.206010818481445,
2000-01-13,3.015535593032837,65.9375,,35.20000076293945,11.96780776977539,27.09690284729004,18.82628059387207,,31.68659591674805,2.3125,0.6714072823524475,5.930548667907715,,2.3495774269104004,,0.6463584303855896,,,24.386667251586914,
2000-01-14,3.1304686069488525,64.25,,34.02000045776367,12.706952095031738,26.123937606811523,18.705347061157227,,32.15421295166016,2.3958332538604736,0.6831862926483154,5.812723636627197,,2.330780506134033,,0.6595495939254761,,,24.91592216491699,
2000-01-18,3.239558219909668,64.125,,34.0,12.07789707183838,26.85366249084473,19.202539443969727,,32.666358947753906,2.3958332538604736,0.7185234427452087,5.6948981285095215,,2.2894287109375,,0.6501274704933167,,,25.85230827331543,
2000-01-19,3.321375608444214,66.8125,,34.18000030517578,12.07789707183838,27.04824447631836,18.90690803527832,,32.86676788330078,1.625,0.7155786752700806,5.71453332901001,,2.263112545013428,,0.66143399477005,,,25.52660751342773,
2000-01-20,3.537605762481689,64.75,,34.0,11.845932006835938,26.17258644104004,18.81284713745117,,33.957874298095696,1.7708333730697632,0.7185234427452087,5.635981559753418,,2.2518351078033447,,0.6501274704933167,,,25.485897064208984,
2000-01-21,3.4694242477416988,62.0625,,34.220001220703125,11.496018409729006,25.49151992797852,19.04128837585449,,34.291885375976555,1.9166666269302368,0.7214683294296265,5.71453332901001,,2.248074531555176,,0.672740638256073,,,24.101675033569336,
2000-01-24,3.3116347789764404,70.125,,34.0,11.212945938110352,25.92934989929199,19.09503173828125,,34.158279418945305,1.6666666269302368,0.6949653029441833,5.616345882415772,,2.199203968048096,,0.6783937811851501,,,24.060964584350586,
2000-01-25,3.4986448287963867,69.25,,34.060001373291016,11.354485511779785,29.188758850097656,19.04128837585449,,33.779735565185554,1.6458333730697632,0.6949653029441833,5.380693912506104,,2.1465742588043213,,0.64447420835495,,,23.24671936035156,
2000-01-26,3.4343602657318115,64.8125,,34.139999389648445,11.857728958129885,28.507686614990234,18.86659240722656,,32.087406158447266,1.6458333730697632,0.7420817017555237,5.577071666717528,,2.135295867919922,,0.6312832236289978,,,23.653846740722656,
2000-01-27,3.4285161495208736,66.9375,,33.919998168945305,12.10934829711914,28.89687919616699,18.127517700195312,,32.198745727539055,1.5833333730697632,0.7096893191337585,5.675257682800293,,2.0901842117309566,,0.6342498064041138,,,23.69455718994141,
2000-01-28,3.1674816608428955,61.6875,,33.200000762939446,11.511747360229492,28.604984283447266,17.751264572143555,,29.9942684173584,1.5208333730697632,0.7067445516586304,5.537795543670653,,2.1065378189086914,,0.6205885410308838,,,23.40957260131836,
2000-01-31,3.233714818954468,64.5625,,32.919998168945305,12.18797779083252,28.26445198059082,17.979703903198242,,29.01449966430664,1.5416666269302368,0.6949653029441833,5.675257682800293,,2.0948562622070312,,0.6166858673095703,,,22.55461311340332,
2000-02-01,3.1246247291564937,67.4375,,33.5,12.329524040222168,28.021203994750977,17.885639190673828,,30.81816482543945,1.5208333730697632,0.7214683294296265,5.518158912658691,,2.020874500274658,,0.6069278120994568,,,22.75817108154297,
2000-02-02,3.079821348190308,69.4375,,32.799999237060554,12.01499080657959,28.99416160583496,17.76470184326172,,30.751359939575195,1.5625,0.7214683294296265,5.537795543670653,,2.0247690677642822,,0.6127825975418091,,,23.16529655456543,
2000-02-03,3.220078229904175,84.1875,,33.400001525878906,11.684735298156738,29.480642318725586,17.50938606262207,,30.3728141784668,1.5208333730697632,0.7420817017555237,5.537795543670653,,2.0870695114135738,,0.5913157463073729,,,23.857406616210934,
2000-02-04,3.3661792278289795,78.5625,,33.09999847412109,11.543197631835938,29.67523002624512,16.891252517700195,,29.370777130126953,1.4583333730697632,0.7391365766525269,5.459245681762695,,2.063706636428833,,0.5893640518188477,,,24.712364196777344,
2000-02-07,3.555138111114502,75.0,,33.279998779296875,11.40165901184082,29.577938079833984,16.99873924255371,,31.063106536865234,1.4583333730697632,0.7391365766525269,5.459245681762695,,2.036450147628784,,0.5971704125404358,,,24.79378700256348,
2000-02-08,3.5804622173309326,83.125,,32.700000762939446,11.857728958129885,29.23741149902344,16.83749771118164,,32.86676788330078,1.4583333730697632,0.7244127988815308,5.380693912506104,,2.0559186935424805,,0.5639944672584534,,,24.46808815002441,
2000-02-09,3.5103328227996826,80.25,,31.76000022888184,11.590376853942873,29.334701538085934,16.125289916992188,,32.15421295166016,1.4166666269302368,0.7386681437492371,5.302145481109619,,2.075388193130493,,0.554236650466919,,,26.13729286193848,
2000-02-10,3.537605762481689,76.1875,,30.959999084472656,11.291576385498047,28.75092887878418,16.514989852905273,,33.20077896118164,1.3333333730697632,0.756907045841217,5.302145481109619,,2.0948562622070312,,0.5483819842338562,,,25.89302062988281,
2000-02-11,3.3895554542541504,76.1875,,30.13999938964844,11.370206832885742,29.480642318725586,15.910284996032715,,31.842470169067386,1.3541666269302368,0.741707980632782,5.027220249176025,,2.075388193130493,,0.5483819842338562,,,26.09658241271973,
2000-02-14,3.609681844711304,74.4375,,28.479999542236328,11.13430881500244,28.799575805664066,15.869974136352539,,31.887001037597656,1.25,0.7356286048889159,5.164683818817139,,2.0987503528594966,,0.5405756831169128,,,25.974449157714844,
2000-02-15,3.709031581878662,73.8125,,30.63999938964844,11.480291366577148,28.70227813720703,16.662803649902347,,31.75339508056641,1.2916666269302368,0.7386681437492371,5.302145481109619,,2.1182184219360347,,0.5366725921630859,,,25.60803604125977,
2000-02-16,3.5570857524871826,70.6875,,33.279998779296875,11.370206832885742,28.75092887878418,17.015419006347653,,32.57728958129883,1.2916666269302368,0.7386681437492371,5.1057701110839835,,2.0520250797271733,,0.5366725921630859,,,25.445186614990234,
2000-02-17,3.5804622173309326,69.0,,33.259998321533196,11.228670120239258,28.410388946533203,17.00174331665039,,33.84653854370117,1.3125,0.7234691977500916,5.184318065643311,,2.0052998065948486,,0.5425271391868591,,,25.119487762451172,
2000-02-18,3.467477560043335,64.75,,33.720001220703125,11.008501052856444,27.63202667236328,16.66007423400879,,33.53479385375977,1.2708333730697632,0.7052306532859802,5.007582187652588,,1.9585736989974976,,0.534721314907074,,,24.305234909057614,
2000-02-22,3.5473453998565674,63.5625,,32.400001525878906,11.260119438171387,25.977996826171875,16.550739288330078,,35.627933502197266,1.2708333730697632,0.6961111426353455,5.007582187652588,,1.962468504905701,,0.5464303493499756,,,23.857406616210934,
2000-02-23,3.6233181953430176,70.4375,,32.31999969482422,11.511747360229492,26.5617733001709,16.017728805541992,,43.04299926757813,1.2916666269302368,0.6900318264961243,4.948666572570801,,1.9313173294067385,,0.5503333806991577,,,23.816692352294922,
2000-02-24,3.5906896591186523,68.4375,,30.78000068664551,11.275849342346193,25.83204841613769,15.621381759643555,,40.66038131713867,1.2916666269302368,0.7021908164024353,4.830843925476074,,1.8729106187820437,,0.5522848963737488,,,25.32305145263672,
2000-02-25,3.4402048587799072,69.125,,29.79999923706055,11.10285758972168,24.12937164306641,15.53938102722168,,39.0125846862793,1.1666666269302368,0.7204294204711914,4.811205863952637,,1.9313173294067385,,0.5503333806991577,,,25.24162483215332,
2000-02-28,3.529813051223755,65.75,,29.20000076293945,11.55892848968506,25.49151992797852,16.304729461669922,,39.81421661376953,1.0416666269302368,0.7325891256332397,4.811205863952637,,1.9352113008499143,,0.5483819842338562,,,24.956640243530273,
2000-02-29,3.572669506072998,68.875,,28.79999923706055,11.574650764465332,26.46447563171387,16.332063674926758,,40.6158447265625,1.0,0.7690665125846863,4.732656478881836,,1.9936175346374512,,0.5386242270469666,,,25.60803604125977,
2000-03-01,4.0616235733032235,65.875,,29.34000015258789,11.71933364868164,26.99960517883301,16.455062866210938,,40.94985580444336,0.9583333134651184,0.7903450727462769,4.575553894042969,,2.0247690677642822,,0.5210604071617126,,,26.218719482421875,
2000-03-02,3.802535772323608,62.5625,,29.36000061035156,11.590727806091307,26.85366249084473,16.550739288330078,,40.036888122558594,1.0416666269302368,0.814663290977478,4.693380355834961,,2.0559186935424805,,0.5113025903701782,,,26.259431838989254,
2000-03-03,3.989546775817871,62.5,,29.3799991607666,11.574651718139648,28.410388946533203,16.304729461669922,,43.26567459106445,1.0,0.8237823247909546,4.713016986846924,,2.0325548648834233,,0.5113025903701782,,,27.52151298522949,
2000-03-06,3.9174683094024663,63.9375,,28.899999618530273,11.446046829223633,28.021203994750977,16.18172264099121,,41.395206451416016,1.1666666269302368,0.8359413743019104,4.889755725860597,,2.036450147628784,,0.5073994398117065,,,26.87011337280273,
2000-03-07,3.8298087120056152,63.5,,29.0,11.317435264587402,28.021203994750977,17.712430953979492,,43.287940979003906,1.1666666269302368,0.8693794012069702,4.713016986846924,,1.9897245168685915,,0.5015448331832886,,,26.38156700134277,
2000-03-08,3.802535772323608,63.625,,28.78000068664551,11.22098445892334,27.19419860839844,17.726097106933594,,45.381080627441406,1.1458333730697632,0.8541803359985352,4.948666572570801,,1.950785994529724,,0.5113025903701782,,,26.015155792236328,
2000-03-09,3.810328722000122,68.8125,,28.0,11.076297760009766,28.215801239013672,18.204444885253906,,46.427650451660156,1.1041666269302368,0.8389814496040344,4.850480556488037,,1.9313173294067385,,0.4995937347412109,,,25.73017120361328,
2000-03-10,3.9194178581237793,66.875,,27.399999618530273,11.028071403503418,27.34013748168945,17.575754165649414,,49.16655349731445,1.0416666269302368,0.8389814496040344,5.027220249176025,,1.9780431985855105,,0.4976420104503632,,,25.52660751342773,
2000-03-13,3.781107664108277,65.3125,,29.76000022888184,11.10845184326172,27.19419860839844,17.452754974365234,,45.73735809326172,0.9583333134651184,0.8481007218360901,4.997748851776123,,2.020874500274658,,0.4956904649734497,,,25.28233528137207,
2000-03-14,3.560981750488281,65.625,,29.10000038146973,10.963768005371094,26.5617733001709,18.122434616088867,,44.19533920288086,1.0,0.8541803359985352,5.037571430206299,,2.0286624431610107,,0.4683689475059509,,,25.40447235107422,
2000-03-15,3.6233181953430176,63.75,,32.52000045776367,11.799713134765625,27.09690284729004,18.354780197143555,,41.86281967163086,0.8958333134651184,0.8298618197441101,5.495535373687744,,2.0714943408966064,,0.4761752486228943,,,25.16020202636719,
2000-03-16,3.7888996601104736,66.25,,34.040000915527344,12.667814254760742,27.48608207702637,18.395782470703125,,44.08956527709961,0.9583333134651184,0.8359413743019104,5.913673400878906,,2.164945125579834,,0.5113025903701782,,,26.910829544067386,
2000-03-17,3.896041631698608,64.8125,,34.0,12.860723495483398,28.65363693237305,18.21810340881348,,43.1320686340332,0.9583333134651184,0.8389814496040344,6.033141613006593,,2.27397084236145,,0.5093511939048767,,,28.05077171325684,
2000-03-20,3.833704233169556,64.1875,,33.560001373291016,12.764272689819336,30.696840286254886,18.136110305786133,,42.84259033203125,0.8958333134651184,0.81770259141922,6.252163887023926,,2.2545015811920166,,0.5249634981155396,,,28.58003044128418,
2000-03-21,4.2057762145996085,72.375,,35.86000061035156,13.117938995361328,30.502256393432614,18.805788040161133,,42.79805374145508,0.8541666865348816,0.8481007218360901,6.29198694229126,,2.2895450592041016,,0.534721314907074,,,29.10929107666016,
2000-03-22,4.4940834045410165,70.6875,,36.060001373291016,13.230469703674315,31.52384757995605,18.36844825744629,,44.60171890258789,0.8541666865348816,0.8572200536727905,5.993319034576416,,2.2778642177581787,,0.5386242270469666,,,30.94134330749512,
2000-03-23,4.404474258422852,67.6875,,35.47999954223633,13.937806129455565,32.350875854492195,18.505109786987305,,51.8831787109375,0.8541666865348816,0.8420212268829346,5.953492641448975,,2.3206958770751958,,0.5405756831169128,,,32.569828033447266,
2000-03-24,4.322657108306885,72.6875,,35.97999954223633,14.050342559814453,32.25358200073242,18.72379302978516,,54.2435302734375,1.0,0.8420212268829346,6.01323127746582,,2.297333002090454,,0.534721314907074,,,31.959148406982425,
2000-03-27,4.349929332733153,73.125,,34.200000762939446,13.921735763549805,32.496810913085945,18.491443634033203,,54.82248306274414,0.875,0.8207424879074097,6.01323127746582,,2.2545015811920166,,0.5366725921630859,,,30.249237060546875,
2000-03-28,4.336292266845703,70.125,,33.34000015258789,13.777050971984865,31.864389419555664,18.559783935546875,,51.3042221069336,0.875,0.8116229772567749,5.8340277671813965,,2.2467143535614014,,0.5386242270469666,,,30.004962921142575,
2000-03-29,4.236944675445557,66.25,,33.34000015258789,13.375146865844727,31.76711082458496,19.35247230529785,,50.19085311889648,0.8958333134651184,0.8511406779289246,5.714556217193604,,2.1883072853088383,,0.5405756831169128,,,30.65635871887207,
2000-03-30,3.9194178581237793,66.5,,34.779998779296875,13.069706916809082,31.32927131652832,20.15882110595703,,49.25561904907226,0.9791666865348816,0.875458836555481,6.092875003814697,,2.262289524078369,,0.554236650466919,,,30.08638572692871,
2000-03-31,4.233049392700194,67.0,,36.400001525878906,13.487685203552244,32.10763931274414,20.213497161865234,,56.29213333129883,1.0416666269302368,0.8784986138343811,6.610574245452881,,2.4530839920043945,,0.5620425939559937,,,30.94134330749512,
2000-04-03,4.155127048492432,63.5625,,35.09999847412109,14.275403022766113,32.54547882080078,20.186161041259766,,52.86294555664063,1.0,0.8815386295318604,6.3716325759887695,,2.363528251647949,,0.5737519264221191,,,29.312856674194336,
2000-04-04,3.968117713928223,63.9375,,36.18000030517578,13.937806129455565,32.01034164428711,19.639482498168945,,48.72119903564453,1.0208333730697632,0.814663290977478,6.4512786865234375,,2.3206958770751958,,0.5659456849098206,,,26.910829544067386,
2000-04-05,4.063570976257323,62.1875,,36.7599983215332,13.889585494995115,31.134679794311523,19.133798599243164,,45.381080627441406,1.0208333730697632,0.8389814496040344,6.2322516441345215,,2.406360149383545,,0.5620425939559937,,,26.015155792236328,
2000-04-06,3.901885271072388,64.25,,37.2599983215332,13.744893074035645,31.475215911865234,19.448143005371094,,48.7657356262207,1.0416666269302368,0.8511406779289246,6.331809997558594,,2.445297241210937,,0.5639944672584534,,,24.99734878540039,
2000-04-07,4.1064276695251465,67.5625,,36.81999969482422,13.455528259277346,31.91304016113281,18.901456832885746,,51.927711486816406,1.0625,0.8329015970230103,6.471190452575684,,2.449190378189087,,0.5815579295158386,,,26.9515380859375,
2000-04-10,3.896041631698608,63.375,,36.41999816894531,13.584142684936525,32.156280517578125,18.819456100463867,,45.514686584472656,1.1666666269302368,0.8207424879074097,6.311897277832031,,2.4686601161956787,,0.5776547789573669,,,26.13729286193848,
2000-04-11,3.722667217254639,63.375,,36.08000183105469,13.463571548461914,33.080596923828125,19.393474578857425,,43.33246994018555,1.4791666269302368,0.8329015970230103,6.3716325759887695,,2.4920217990875244,,0.5776547789573669,,,26.747976303100586,
2000-04-12,3.405139923095703,56.375,,37.41999816894531,14.034263610839846,31.18332290649414,19.46180534362793,,36.29595565795898,1.1666666269302368,0.8693794012069702,6.351722717285156,,2.5932605266571045,,0.5776547789573669,,,26.38156700134277,
2000-04-13,3.5473453998565674,48.0,,37.79999923706055,13.584142684936525,30.55090522766113,19.01079750061035,,37.72107696533203,1.1041666269302368,0.875458836555481,6.351722717285156,,2.5465362071990967,,0.5971704125404358,,,27.114389419555664,
2000-04-14,3.4869563579559326,46.875,,36.91999816894531,12.844647407531738,30.259016036987305,18.737462997436523,,30.50642204284668,0.8958333134651184,0.8511406779289246,6.331809997558594,,2.425827741622925,,0.6440072059631348,,,24.060964584350586,
2000-04-17,3.860976934432984,47.0625,,37.18000030517578,12.941106796264648,30.16171455383301,18.136110305786133,,36.60770034790039,0.9166666865348816,0.8541803359985352,6.212342262268066,,2.359633684158325,,0.6401042342185974,,,24.101675033569336,
2000-04-18,3.9544811248779297,54.9375,,37.70000076293945,13.117938995361328,30.74549674987793,18.491443634033203,,41.19479751586914,1.0,0.8693794012069702,6.033141613006593,,2.441403150558472,,0.5952186584472656,,,24.630939483642575,
2000-04-19,3.7752645015716553,53.4375,,37.599998474121094,12.716043472290039,31.864389419555664,18.532453536987305,,37.36479949951172,1.0416666269302368,0.8511406779289246,6.212342262268066,,2.4842357635498047,,0.5757034420967102,,,25.24162483215332,
2000-04-20,3.705134868621826,52.375,,38.27999877929688,12.748191833496096,32.88599395751953,18.874128341674805,,35.22711944580078,0.9791666865348816,0.8724191188812256,6.351722717285156,,2.4647657871246342,,0.6010734438896179,,,26.13729286193848,
2000-04-24,3.755784511566162,49.8125,,38.79999923706055,13.24654769897461,31.32927131652832,18.641780853271484,,36.29595565795898,0.9583333134651184,0.875458836555481,6.5508360862731925,,2.449190378189087,,0.5698487758636475,,,26.13729286193848,
2000-04-25,3.9992873668670654,52.4375,,39.040000915527344,13.744893074035645,31.52384757995605,18.54611587524414,,41.595611572265625,0.9166666865348816,0.9088965654373168,6.730040073394775,,2.601048469543457,,0.5971704125404358,,,26.422277450561523,
2000-04-26,3.781107664108277,53.5,,38.5,13.31084442138672,32.98329925537109,18.874128341674805,,40.92758560180664,0.9375,0.8936975002288818,6.471190452575684,,2.601048469543457,,0.6509499549865723,,,26.503704071044922,
2000-04-27,3.9505865573883057,52.875,,38.400001525878906,13.182241439819336,32.399524688720696,19.33880424499512,,43.91143035888672,0.8958333134651184,0.9149763584136964,6.690216541290282,,2.625904321670532,,0.6489217281341553,,,26.38156700134277,
2000-04-28,3.8668212890625,55.1875,,38.31999969482422,12.603514671325685,33.956268310546875,18.614450454711914,,45.381080627441406,0.9583333134651184,0.9028170108795166,6.67030143737793,,2.682030439376831,,0.6671726107597351,,,26.13729286193848,
2000-05-01,3.8746123313903813,59.9375,,37.13999938964844,12.860723495483398,32.69141387939453,18.874128341674805,,44.26770782470703,1.0,0.933214783668518,6.749950408935548,,2.702075958251953,,0.6955628395080566,,,25.93373107910156,
